chr	start	end	BS	BS.norm	boundary	TADid	TAD
II	1810000	1814999	  4.213	-0.4903127	0	31	1
II	1815000	1819999	  5.206	 0.5021493	0	31	1
II	1820000	1824999	  5.107	 0.4035271	0	31	1
II	1825000	1829999	  5.275	 0.5710315	1	31.5	0
II	1830000	1834999	  5.188	 0.4846525	0	32	0
II	1835000	1839999	  5.210	 0.5060166	0	32	0
II	1840000	1844999	  5.267	 0.5636553	1	32.5	0
II	1845000	1849999	  5.081	 0.3768394	0	33	1
II	1850000	1854999	  4.486	-0.2176739	0	33	1
II	1855000	1859999	  4.240	-0.4634254	0	33	1
II	1860000	1864999	  4.157	-0.5469802	0	33	1
II	1865000	1869999	  4.142	-0.5620437	0	33	1
II	1870000	1874999	  4.250	-0.4534209	0	33	1
II	1875000	1879999	  4.466	-0.2372273	0	33	1
II	1880000	1884999	  4.912	 0.2085594	0	33	1
II	1885000	1889999	  4.997	 0.2928066	1	33.5	0
II	1890000	1894999	  4.858	 0.1542099	0	34	1
II	1895000	1899999	  4.495	-0.2084797	0	34	1
II	1900000	1904999	  4.305	-0.3988272	0	34	1
II	1905000	1909999	  4.200	-0.5040727	0	34	1
II	1910000	1914999	  4.234	-0.4693736	0	34	1
II	1915000	1919999	  4.167	-0.5365068	0	34	1
II	1920000	1924999	  4.193	-0.5105120	0	34	1
II	1925000	1929999	  4.327	-0.3762371	0	34	1
II	1930000	1934999	  4.303	-0.4004958	0	34	1
II	1935000	1939999	  4.278	-0.4254652	0	34	1
II	1940000	1944999	  4.296	-0.4075095	0	34	1
II	1945000	1949999	  4.390	-0.3141367	0	34	1
II	1950000	1954999	  4.517	-0.1866554	0	34	1
II	1955000	1959999	  4.640	-0.0634688	0	34	1
II	1960000	1964999	  5.005	 0.3015767	0	34	1
II	1965000	1969999	  4.188	-0.5155331	0	34	1
II	1970000	1974999	  5.353	 0.6488208	1	34.5	0
II	1975000	1979999	  5.144	 0.4402695	0	35	1
II	1980000	1984999	  4.907	 0.2035850	0	35	1
II	1985000	1989999	  4.859	 0.1554734	0	35	1
II	1990000	1994999	  4.753	 0.0495539	0	35	1
II	1995000	1999999	  4.560	-0.1434594	0	35	1
II	2000000	2004999	  4.557	-0.1470589	0	35	1
II	2005000	2009999	  4.727	 0.0233881	0	35	1
II	2010000	2014999	  5.100	 0.3961154	0	35	1
II	2015000	2019999	  5.150	 0.4460712	1	35.5	0
II	2020000	2024999	  4.921	 0.2172193	0	36	0
II	2025000	2029999	  4.779	 0.0749026	0	36	0
II	2030000	2034999	  4.870	 0.1657922	0	36	0
II	2035000	2039999	  4.865	 0.1612652	0	36	0
II	2040000	2044999	  4.925	 0.2210402	0	36	0
II	2045000	2049999	  5.185	 0.4808055	1	36.5	0
II	2050000	2054999	  4.923	 0.2189536	0	37	0
II	2055000	2059999	  4.885	 0.1811637	0	37	0
II	2060000	2064999	  4.887	 0.1830006	0	37	0
II	2065000	2069999	  4.706	 0.0020323	0	37	0
II	2070000	2074999	  4.748	 0.0445196	0	37	0
II	2075000	2079999	  4.924	 0.2198490	0	37	0
II	2080000	2084999	  5.316	 0.6121049	0	37	0
II	2085000	2089999	  5.836	 1.1321315	0	37	0
II	2090000	2094999	  5.997	 1.2935797	0	37	0
II	2095000	2099999	  5.923	 1.2190233	0	37	0
II	2100000	2104999	  6.295	 1.5912822	0	37	0
II	2105000	2109999	  7.602	 2.8986628	0	37	0
II	2110000	2114999	 12.179	 4.0328320	0	37	0
II	2115000	2119999	 12.687	 4.0328320	1	37.5	0
II	2120000	2124999	  9.516	 4.0328320	0	38	0
II	2125000	2129999	 12.488	 4.0328320	0	38	0
II	2130000	2134999	 10.118	 4.0328320	0	38	0
II	2135000	2139999	  9.948	 4.0328320	0	38	0
II	2140000	2144999	 12.148	 4.0328320	1	38.5	0
II	2145000	2149999	  8.215	 3.5117740	0	39	1
II	2150000	2154999	  6.989	 2.2855544	0	39	1
II	2155000	2159999	  6.201	 1.4969628	0	39	1
II	2160000	2164999	  5.924	 1.2206585	0	39	1
II	2165000	2169999	  5.593	 0.8893561	0	39	1
II	2170000	2174999	  5.359	 0.6553782	0	39	1
II	2175000	2179999	  5.008	 0.3041221	0	39	1
II	2180000	2184999	  4.985	 0.2810716	0	39	1
II	2185000	2189999	  4.818	 0.1139682	0	39	1
II	2190000	2194999	  4.536	-0.1677212	0	39	1
II	2195000	2199999	  4.396	-0.3073782	0	39	1
II	2200000	2204999	  4.452	-0.2519318	0	39	1
II	2205000	2209999	  4.582	-0.1218505	0	39	1
II	2210000	2214999	  4.684	-0.0194821	0	39	1
II	2215000	2219999	  4.791	 0.0872955	0	39	1
II	2220000	2224999	  4.831	 0.1268380	1	39.5	0
II	2225000	2229999	  4.763	 0.0596553	0	40	1
II	2230000	2234999	  4.499	-0.2051537	0	40	1
II	2235000	2239999	  4.318	-0.3853101	0	40	1
II	2240000	2244999	  4.182	-0.5218441	0	40	1
II	2245000	2249999	  4.124	-0.5792663	0	40	1
II	2250000	2254999	  4.195	-0.5089181	0	40	1
II	2255000	2259999	  4.183	-0.5203825	0	40	1
II	2260000	2264999	  4.146	-0.5574783	0	40	1
II	2265000	2269999	  4.169	-0.5343228	0	40	1
II	2270000	2274999	  4.116	-0.5875354	0	40	1
II	2275000	2279999	  4.256	-0.4476484	0	40	1
II	2280000	2284999	  4.582	-0.1220184	0	40	1
II	2285000	2289999	  5.007	 0.3033557	0	40	1
II	2290000	2294999	  5.234	 0.5302885	1	40.5	0
II	2295000	2299999	  4.976	 0.2725157	0	41	1
II	2300000	2304999	  4.712	 0.0081629	0	41	1
II	2305000	2309999	  4.610	-0.0941111	0	41	1
II	2310000	2314999	  4.478	-0.2255951	0	41	1
II	2315000	2319999	  4.543	-0.1602381	0	41	1
II	2320000	2324999	  4.734	 0.0300393	0	41	1
II	2325000	2329999	  4.895	 0.1917720	0	41	1
II	2330000	2334999	  5.096	 0.3922620	0	41	1
II	2335000	2339999	  5.363	 0.6588695	0	41	1
II	2340000	2344999	  5.382	 0.6779058	1	41.5	0
II	2345000	2349999	  5.287	 0.5831997	0	42	1
II	2350000	2354999	  4.907	 0.2033618	0	42	1
II	2355000	2359999	  4.642	-0.0621750	0	42	1
II	2360000	2364999	  4.331	-0.3729359	0	42	1
II	2365000	2369999	  4.102	-0.6014198	0	42	1
II	2370000	2374999	  3.951	-0.7529754	0	42	1
II	2375000	2379999	  3.921	-0.7826871	0	42	1
II	2380000	2384999	  3.921	-0.7829764	0	42	1
II	2385000	2389999	  3.927	-0.7763855	0	42	1
II	2390000	2394999	  4.116	-0.5880638	0	42	1
II	2395000	2399999	  4.270	-0.4334343	0	42	1
II	2400000	2404999	  4.518	-0.1858028	0	42	1
II	2405000	2409999	  4.694	-0.0094576	0	42	1
II	2410000	2414999	  4.680	-0.0233107	0	42	1
II	2415000	2419999	  4.858	 0.1542728	0	42	1
II	2420000	2424999	  4.853	 0.1497286	0	42	1
II	2425000	2429999	  4.965	 0.2616154	0	42	1
II	2430000	2434999	  5.103	 0.3989030	0	42	1
II	2435000	2439999	  5.112	 0.4081351	1	42.5	0
II	2440000	2444999	  5.015	 0.3112642	0	43	1
II	2445000	2449999	  5.111	 0.4076999	0	43	1
II	2450000	2454999	  4.847	 0.1437511	0	43	1
II	2455000	2459999	  4.741	 0.0375078	0	43	1
II	2460000	2464999	  4.710	 0.0063453	0	43	1
II	2465000	2469999	  4.596	-0.1081848	0	43	1
II	2470000	2474999	  4.626	-0.0781233	0	43	1
II	2475000	2479999	  4.577	-0.1271176	0	43	1
II	2480000	2484999	  4.743	 0.0391407	0	43	1
II	2485000	2489999	  4.794	 0.0906370	1	43.5	0
II	2490000	2494999	  4.730	 0.0260386	0	44	1
II	2495000	2499999	  4.694	-0.0092758	0	44	1
II	2500000	2504999	  4.574	-0.1300275	0	44	1
II	2505000	2509999	  4.198	-0.5057030	0	44	1
II	2510000	2514999	  3.958	-0.7459620	0	44	1
II	2515000	2519999	  3.746	-0.9574243	0	44	1
II	2520000	2524999	  3.567	-1.1362898	0	44	1
II	2525000	2529999	  3.506	-1.1976037	0	44	1
II	2530000	2534999	  3.520	-1.1839937	0	44	1
II	2535000	2539999	  3.677	-1.0271478	0	44	1
II	2540000	2544999	  3.869	-0.8342331	0	44	1
II	2545000	2549999	  4.125	-0.5784751	0	44	1
II	2550000	2554999	  4.637	-0.0663115	0	44	1
II	2555000	2559999	  4.815	 0.1107930	1	44.5	0
II	2560000	2564999	  4.608	-0.0958921	0	45	1
II	2565000	2569999	  4.458	-0.2455902	0	45	1
II	2570000	2574999	  4.444	-0.2596403	0	45	1
II	2575000	2579999	  4.465	-0.2385253	0	45	1
II	2580000	2584999	  4.434	-0.2698430	0	45	1
II	2585000	2589999	  4.483	-0.2205810	0	45	1
II	2590000	2594999	  4.504	-0.1998155	0	45	1
II	2595000	2599999	  4.491	-0.2129386	0	45	1
II	2600000	2604999	  4.668	-0.0355308	0	45	1
II	2605000	2609999	  4.849	 0.1456400	1	45.5	0
II	2610000	2614999	  4.823	 0.1192801	0	46	1
II	2615000	2619999	  4.728	 0.0237876	0	46	1
II	2620000	2624999	  4.616	-0.0874329	0	46	1
II	2625000	2629999	  4.466	-0.2380218	0	46	1
II	2630000	2634999	  4.371	-0.3323662	0	46	1
II	2635000	2639999	  4.509	-0.1943534	0	46	1
II	2640000	2644999	  4.501	-0.2022862	0	46	1
II	2645000	2649999	  4.505	-0.1991748	0	46	1
II	2650000	2654999	  4.415	-0.2890465	0	46	1
II	2655000	2659999	  4.279	-0.4248326	0	46	1
II	2660000	2664999	  4.127	-0.5770362	0	46	1
II	2665000	2669999	  4.088	-0.6160386	0	46	1
II	2670000	2674999	  4.080	-0.6237622	0	46	1
II	2675000	2679999	  4.127	-0.5769571	0	46	1
II	2680000	2684999	  4.291	-0.4131431	0	46	1
II	2685000	2689999	  4.287	-0.4167931	0	46	1
II	2690000	2694999	  4.287	-0.4170640	0	46	1
II	2695000	2699999	  4.293	-0.4105772	0	46	1
II	2700000	2704999	  4.485	-0.2186935	0	46	1
II	2705000	2709999	  4.776	 0.0726648	0	46	1
II	2710000	2714999	  4.919	 0.2149910	1	46.5	0
II	2715000	2719999	  4.810	 0.1060556	0	47	1
II	2720000	2724999	  4.510	-0.1940240	0	47	1
II	2725000	2729999	  4.266	-0.4375149	0	47	1
II	2730000	2734999	  4.081	-0.6224680	0	47	1
II	2735000	2739999	  4.179	-0.5246381	0	47	1
II	2740000	2744999	  4.322	-0.3814008	0	47	1
II	2745000	2749999	  4.496	-0.2072792	0	47	1
II	2750000	2754999	  4.756	 0.0522778	0	47	1
II	2755000	2759999	  4.816	 0.1120188	1	47.5	0
II	2760000	2764999	  4.678	-0.0256001	0	48	1
II	2765000	2769999	  4.476	-0.2280566	0	48	1
II	2770000	2774999	  4.480	-0.2234326	0	48	1
II	2775000	2779999	  4.635	-0.0688492	0	48	1
II	2780000	2784999	  4.542	-0.1613375	0	48	1
II	2785000	2789999	  4.326	-0.3774859	0	48	1
II	2790000	2794999	  4.161	-0.5426261	0	48	1
II	2795000	2799999	  4.214	-0.4900431	0	48	1
II	2800000	2804999	  4.303	-0.4012131	0	48	1
II	2805000	2809999	  4.569	-0.1351244	0	48	1
II	2810000	2814999	  4.668	-0.0358937	0	48	1
II	2815000	2819999	  4.636	-0.0672990	0	48	1
II	2820000	2824999	  4.859	 0.1550080	0	48	1
II	2825000	2829999	  5.007	 0.3030330	0	48	1
II	2830000	2834999	  5.026	 0.3220301	1	48.5	0
II	2835000	2839999	  4.995	 0.2910220	0	49	0
II	2840000	2844999	  4.999	 0.2955520	0	49	0
II	2845000	2849999	  5.050	 0.3460014	1	49.5	0
II	2850000	2854999	  4.922	 0.2184958	0	50	1
II	2855000	2859999	  4.630	-0.0736371	0	50	1
II	2860000	2864999	  4.588	-0.1161311	0	50	1
II	2865000	2869999	  4.637	-0.0668257	0	50	1
II	2870000	2874999	  4.605	-0.0986619	0	50	1
II	2875000	2879999	  4.414	-0.2894145	0	50	1
II	2880000	2884999	  4.161	-0.5427103	0	50	1
II	2885000	2889999	  4.039	-0.6644463	0	50	1
II	2890000	2894999	  3.952	-0.7513127	0	50	1
II	2895000	2899999	  3.929	-0.7748439	0	50	1
II	2900000	2904999	  3.982	-0.7221691	0	50	1
II	2905000	2909999	  3.971	-0.7322913	0	50	1
II	2910000	2914999	  4.080	-0.6232706	0	50	1
II	2915000	2919999	  4.117	-0.5870334	0	50	1
II	2920000	2924999	  4.244	-0.4592976	0	50	1
II	2925000	2929999	  4.517	-0.1871310	0	50	1
II	2930000	2934999	  4.794	 0.0902063	0	50	1
II	2935000	2939999	  5.093	 0.3897475	1	50.5	0
II	2940000	2944999	  4.848	 0.1437799	0	51	1
II	2945000	2949999	  4.369	-0.3345002	0	51	1
II	2950000	2954999	  4.092	-0.6112572	0	51	1
II	2955000	2959999	  3.873	-0.8311836	0	51	1
II	2960000	2964999	  3.768	-0.9353451	0	51	1
II	2965000	2969999	  3.836	-0.8681981	0	51	1
II	2970000	2974999	  3.967	-0.7369369	0	51	1
II	2975000	2979999	  4.118	-0.5853618	0	51	1
II	2980000	2984999	  4.221	-0.4827243	0	51	1
II	2985000	2989999	  4.064	-0.6394601	0	51	1
II	2990000	2994999	  4.029	-0.6745141	0	51	1
II	2995000	2999999	  4.029	-0.6747082	0	51	1
II	3000000	3004999	  4.039	-0.6645171	0	51	1
II	3005000	3009999	  4.141	-0.5623812	0	51	1
II	3010000	3014999	  4.180	-0.5237338	0	51	1
II	3015000	3019999	  4.454	-0.2497172	0	51	1
II	3020000	3024999	  4.759	 0.0548855	1	51.5	0
II	3025000	3029999	  4.596	-0.1075339	0	52	1
II	3030000	3034999	  4.414	-0.2898265	0	52	1
II	3035000	3039999	  4.369	-0.3351828	0	52	1
II	3040000	3044999	  4.357	-0.3462617	0	52	1
II	3045000	3049999	  4.203	-0.5010367	0	52	1
II	3050000	3054999	  4.152	-0.5521511	0	52	1
II	3055000	3059999	  4.080	-0.6241581	0	52	1
II	3060000	3064999	  4.157	-0.5468773	0	52	1
II	3065000	3069999	  4.202	-0.5019696	0	52	1
II	3070000	3074999	  4.269	-0.4351622	0	52	1
II	3075000	3079999	  4.279	-0.4250881	0	52	1
II	3080000	3084999	  4.456	-0.2476127	0	52	1
II	3085000	3089999	  4.685	-0.0186418	0	52	1
II	3090000	3094999	  4.651	-0.0528805	0	52	1
II	3095000	3099999	  4.604	-0.0993308	0	52	1
II	3100000	3104999	  4.527	-0.1772088	0	52	1
II	3105000	3109999	  4.451	-0.2525310	0	52	1
II	3110000	3114999	  4.362	-0.3412541	0	52	1
II	3115000	3119999	  4.441	-0.2626086	0	52	1
II	3120000	3124999	  4.449	-0.2544977	0	52	1
II	3125000	3129999	  4.501	-0.2031290	0	52	1
II	3130000	3134999	  4.630	-0.0733687	0	52	1
II	3135000	3139999	  4.696	-0.0076292	0	52	1
II	3140000	3144999	  4.519	-0.1847079	0	52	1
II	3145000	3149999	  4.355	-0.3486743	0	52	1
II	3150000	3154999	  4.379	-0.3251026	0	52	1
II	3155000	3159999	  4.325	-0.3788270	0	52	1
II	3160000	3164999	  4.322	-0.3814905	0	52	1
II	3165000	3169999	  4.548	-0.1553441	0	52	1
II	3170000	3174999	  4.812	 0.1085522	0	52	1
II	3175000	3179999	  4.951	 0.2475973	0	52	1
II	3180000	3184999	  5.023	 0.3195320	0	52	1
II	3185000	3189999	  5.151	 0.4470026	0	52	1
II	3190000	3194999	  5.238	 0.5338962	0	52	1
II	3195000	3199999	  5.312	 0.6080735	1	52.5	0
II	3200000	3204999	  5.188	 0.4840482	0	53	1
II	3205000	3209999	  4.938	 0.2340680	0	53	1
II	3210000	3214999	  4.651	-0.0529920	0	53	1
II	3215000	3219999	  4.384	-0.3198497	0	53	1
II	3220000	3224999	  4.106	-0.5972858	0	53	1
II	3225000	3229999	  3.847	-0.8571015	0	53	1
II	3230000	3234999	  3.722	-0.9815915	0	53	1
II	3235000	3239999	  3.735	-0.9689119	0	53	1
II	3240000	3244999	  3.781	-0.9231878	0	53	1
II	3245000	3249999	  3.937	-0.7668681	0	53	1
II	3250000	3254999	  4.034	-0.6698185	0	53	1
II	3255000	3259999	  4.156	-0.5475943	0	53	1
II	3260000	3264999	  4.530	-0.1732219	0	53	1
II	3265000	3269999	  4.978	 0.2742579	0	53	1
II	3270000	3274999	  5.202	 0.4978993	1	53.5	0
II	3275000	3279999	  4.998	 0.2940697	0	54	1
II	3280000	3284999	  4.837	 0.1328809	0	54	1
II	3285000	3289999	  4.608	-0.0957188	0	54	1
II	3290000	3294999	  4.423	-0.2806850	0	54	1
II	3295000	3299999	  4.375	-0.3291686	0	54	1
II	3300000	3304999	  4.449	-0.2543094	0	54	1
II	3305000	3309999	  4.644	-0.0601291	0	54	1
II	3310000	3314999	  4.875	 0.1708629	0	54	1
II	3315000	3319999	  5.009	 0.3053548	1	54.5	0
II	3320000	3324999	  4.957	 0.2529269	0	55	0
II	3325000	3329999	  4.805	 0.1015749	0	55	0
II	3330000	3334999	  4.693	-0.0110164	0	55	0
II	3335000	3339999	  4.791	 0.0872786	0	55	0
II	3340000	3344999	  4.922	 0.2184057	0	55	0
II	3345000	3349999	  5.036	 0.3325201	0	55	0
II	3350000	3354999	  5.218	 0.5140842	0	55	0
II	3355000	3359999	  5.412	 0.7081751	0	55	0
II	3360000	3364999	  5.621	 0.9175346	1	55.5	0
II	3365000	3369999	  5.332	 0.6282119	0	56	1
II	3370000	3374999	  4.983	 0.2797406	0	56	1
II	3375000	3379999	  4.883	 0.1788522	0	56	1
II	3380000	3384999	  4.883	 0.1789670	0	56	1
II	3385000	3389999	  4.846	 0.1418064	0	56	1
II	3390000	3394999	  4.805	 0.1014424	0	56	1
II	3395000	3399999	  4.731	 0.0272222	0	56	1
II	3400000	3404999	  4.754	 0.0502762	0	56	1
II	3405000	3409999	  4.639	-0.0651618	0	56	1
II	3410000	3414999	  4.338	-0.3660175	0	56	1
II	3415000	3419999	  4.117	-0.5869836	0	56	1
II	3420000	3424999	  4.197	-0.5065901	0	56	1
II	3425000	3429999	  4.273	-0.4310348	0	56	1
II	3430000	3434999	  4.379	-0.3251053	0	56	1
II	3435000	3439999	  4.515	-0.1888589	0	56	1
II	3440000	3444999	  4.658	-0.0452863	0	56	1
II	3445000	3449999	  4.616	-0.0877720	0	56	1
II	3450000	3454999	  4.541	-0.1626316	0	56	1
II	3455000	3459999	  4.502	-0.2020409	0	56	1
II	3460000	3464999	  4.502	-0.2020965	0	56	1
II	3465000	3469999	  4.413	-0.2905981	0	56	1
II	3470000	3474999	  4.397	-0.3065924	0	56	1
II	3475000	3479999	  4.454	-0.2494945	0	56	1
II	3480000	3484999	  4.463	-0.2406725	0	56	1
II	3485000	3489999	  4.294	-0.4101014	0	56	1
II	3490000	3494999	  4.182	-0.5217510	0	56	1
II	3495000	3499999	  4.340	-0.3635602	0	56	1
II	3500000	3504999	  4.717	 0.0132303	0	56	1
II	3505000	3509999	  4.768	 0.0639945	1	56.5	0
II	3510000	3514999	  4.523	-0.1811239	0	57	1
II	3515000	3519999	  4.504	-0.2001422	0	57	1
II	3520000	3524999	  4.502	-0.2019525	0	57	1
II	3525000	3529999	  4.705	 0.0008685	0	57	1
II	3530000	3534999	  4.804	 0.1007344	1	57.5	0
II	3535000	3539999	  4.725	 0.0213274	0	58	1
II	3540000	3544999	  4.606	-0.0978575	0	58	1
II	3545000	3549999	  4.408	-0.2956871	0	58	1
II	3550000	3554999	  4.216	-0.4878696	0	58	1
II	3555000	3559999	  4.204	-0.4996096	0	58	1
II	3560000	3564999	  4.296	-0.4077738	0	58	1
II	3565000	3569999	  4.382	-0.3216743	0	58	1
II	3570000	3574999	  4.470	-0.2339544	0	58	1
II	3575000	3579999	  4.574	-0.1293473	0	58	1
II	3580000	3584999	  4.691	-0.0125250	0	58	1
II	3585000	3589999	  4.880	 0.1766481	0	58	1
II	3590000	3594999	  5.013	 0.3092640	0	58	1
II	3595000	3599999	  5.141	 0.4376130	0	58	1
II	3600000	3604999	  5.261	 0.5576502	0	58	1
II	3605000	3609999	  5.327	 0.6231316	1	58.5	0
II	3610000	3614999	  5.156	 0.4520050	0	59	0
II	3615000	3619999	  4.944	 0.2400909	0	59	0
II	3620000	3624999	  4.930	 0.2259752	0	59	0
II	3625000	3629999	  4.902	 0.1984852	0	59	0
II	3630000	3634999	  5.041	 0.3373430	0	59	0
II	3635000	3639999	  5.146	 0.4420338	0	59	0
II	3640000	3644999	  5.229	 0.5254728	1	59.5	0
II	3645000	3649999	  5.202	 0.4979348	0	60	1
II	3650000	3654999	  5.119	 0.4152246	0	60	1
II	3655000	3659999	  5.084	 0.3798408	0	60	1
II	3660000	3664999	  5.051	 0.3469725	0	60	1
II	3665000	3669999	  4.825	 0.1210079	0	60	1
II	3670000	3674999	  4.552	-0.1519023	0	60	1
II	3675000	3679999	  4.485	-0.2184123	0	60	1
II	3680000	3684999	  4.456	-0.2482081	0	60	1
II	3685000	3689999	  4.425	-0.2782941	0	60	1
II	3690000	3694999	  4.461	-0.2426014	0	60	1
II	3695000	3699999	  4.488	-0.2158024	0	60	1
II	3700000	3704999	  4.493	-0.2106384	0	60	1
II	3705000	3709999	  4.528	-0.1753448	0	60	1
II	3710000	3714999	  4.627	-0.0771660	0	60	1
II	3715000	3719999	  4.542	-0.1618492	0	60	1
II	3720000	3724999	  4.440	-0.2634485	0	60	1
II	3725000	3729999	  4.468	-0.2357458	0	60	1
II	3730000	3734999	  4.653	-0.0507321	0	60	1
II	3735000	3739999	  4.727	 0.0234882	1	60.5	0
II	3740000	3744999	  4.643	-0.0603604	0	61	1
II	3745000	3749999	  4.478	-0.2258227	0	61	1
II	3750000	3754999	  4.392	-0.3118138	0	61	1
II	3755000	3759999	  4.459	-0.2448644	0	61	1
II	3760000	3764999	  4.516	-0.1880700	0	61	1
II	3765000	3769999	  4.423	-0.2808126	0	61	1
II	3770000	3774999	  4.307	-0.3969949	0	61	1
II	3775000	3779999	  4.219	-0.4848468	0	61	1
II	3780000	3784999	  4.280	-0.4235229	0	61	1
II	3785000	3789999	  4.339	-0.3649721	0	61	1
II	3790000	3794999	  4.311	-0.3923302	0	61	1
II	3795000	3799999	  4.279	-0.4248626	0	61	1
II	3800000	3804999	  4.394	-0.3095752	0	61	1
II	3805000	3809999	  4.478	-0.2253115	0	61	1
II	3810000	3814999	  4.533	-0.1711227	0	61	1
II	3815000	3819999	  4.802	 0.0981193	1	61.5	0
II	3820000	3824999	  4.775	 0.0714894	0	62	1
II	3825000	3829999	  4.736	 0.0324250	0	62	1
II	3830000	3834999	  4.546	-0.1581121	0	62	1
II	3835000	3839999	  4.366	-0.3380655	0	62	1
II	3840000	3844999	  4.373	-0.3302729	0	62	1
II	3845000	3849999	  4.323	-0.3810186	0	62	1
II	3850000	3854999	  4.245	-0.4582708	0	62	1
II	3855000	3859999	  4.259	-0.4444285	0	62	1
II	3860000	3864999	  4.364	-0.3397022	0	62	1
II	3865000	3869999	  4.771	 0.0670033	0	62	1
II	3870000	3874999	  5.050	 0.3464229	1	62.5	0
II	3875000	3879999	  4.867	 0.1632151	0	63	1
II	3880000	3884999	  4.588	-0.1160956	0	63	1
II	3885000	3889999	  4.477	-0.2269405	0	63	1
II	3890000	3894999	  4.483	-0.2207473	0	63	1
II	3895000	3899999	  4.498	-0.2061881	0	63	1
II	3900000	3904999	  4.459	-0.2444939	0	63	1
II	3905000	3909999	  4.480	-0.2234383	0	63	1
II	3910000	3914999	  4.390	-0.3134528	0	63	1
II	3915000	3919999	  4.312	-0.3912840	0	63	1
II	3920000	3924999	  4.298	-0.4057832	0	63	1
II	3925000	3929999	  4.264	-0.4393231	0	63	1
II	3930000	3934999	  4.358	-0.3461275	0	63	1
II	3935000	3939999	  4.534	-0.1694983	0	63	1
II	3940000	3944999	  4.688	-0.0160064	0	63	1
II	3945000	3949999	  4.784	 0.0799740	1	63.5	0
II	3950000	3954999	  4.696	-0.0072454	0	64	1
II	3955000	3959999	  4.574	-0.1297748	0	64	1
II	3960000	3964999	  4.289	-0.4149202	0	64	1
II	3965000	3969999	  4.007	-0.6963606	0	64	1
II	3970000	3974999	  3.841	-0.8624052	0	64	1
II	3975000	3979999	  3.764	-0.9395382	0	64	1
II	3980000	3984999	  3.832	-0.8721680	0	64	1
II	3985000	3989999	  4.027	-0.6767396	0	64	1
II	3990000	3994999	  4.390	-0.3140244	0	64	1
II	3995000	3999999	  4.612	-0.0920032	0	64	1
II	4000000	4004999	  4.730	 0.0264085	1	64.5	0
II	4005000	4009999	  4.701	-0.0023500	0	65	1
II	4010000	4014999	  4.411	-0.2922361	0	65	1
II	4015000	4019999	  4.105	-0.5987553	0	65	1
II	4020000	4024999	  4.011	-0.6925546	0	65	1
II	4025000	4029999	  4.087	-0.6168223	0	65	1
II	4030000	4034999	  4.313	-0.3908864	0	65	1
II	4035000	4039999	  4.631	-0.0729989	0	65	1
II	4040000	4044999	  4.576	-0.1275011	0	65	1
II	4045000	4049999	  4.386	-0.3177651	0	65	1
II	4050000	4054999	  4.283	-0.4210280	0	65	1
II	4055000	4059999	  4.397	-0.3068198	0	65	1
II	4060000	4064999	  4.574	-0.1300891	0	65	1
II	4065000	4069999	  4.696	-0.0074926	0	65	1
II	4070000	4074999	  4.663	-0.0406610	0	65	1
II	4075000	4079999	  4.719	 0.0148504	0	65	1
II	4080000	4084999	  5.037	 0.3329572	0	65	1
II	4085000	4089999	  5.154	 0.4504951	1	65.5	0
II	4090000	4094999	  4.865	 0.1610164	0	66	1
II	4095000	4099999	  4.744	 0.0399817	0	66	1
II	4100000	4104999	  4.833	 0.1290014	0	66	1
II	4105000	4109999	  4.773	 0.0697638	0	66	1
II	4110000	4114999	  4.667	-0.0362403	0	66	1
II	4115000	4119999	  4.472	-0.2319122	0	66	1
II	4120000	4124999	  4.340	-0.3636248	0	66	1
II	4125000	4129999	  4.246	-0.4578014	0	66	1
II	4130000	4134999	  4.326	-0.3777469	0	66	1
II	4135000	4139999	  4.401	-0.3031445	0	66	1
II	4140000	4144999	  4.738	 0.0341974	0	66	1
II	4145000	4149999	  5.200	 0.4959515	0	66	1
II	4150000	4154999	  5.602	 0.8979260	0	66	1
II	4155000	4159999	  5.807	 1.1035161	1	66.5	0
II	4160000	4164999	  5.690	 0.9858931	0	67	1
II	4165000	4169999	  5.551	 0.8475216	0	67	1
II	4170000	4174999	  5.377	 0.6733733	0	67	1
II	4175000	4179999	  5.055	 0.3511969	0	67	1
II	4180000	4184999	  4.729	 0.0254584	0	67	1
II	4185000	4189999	  4.664	-0.0399308	0	67	1
II	4190000	4194999	  4.591	-0.1122940	0	67	1
II	4195000	4199999	  4.654	-0.0499567	0	67	1
II	4200000	4204999	  4.611	-0.0922333	0	67	1
II	4205000	4209999	  4.805	 0.1017434	0	67	1
II	4210000	4214999	  4.819	 0.1149528	1	67.5	0
II	4215000	4219999	  4.748	 0.0438484	0	68	1
II	4220000	4224999	  4.533	-0.1702264	0	68	1
II	4225000	4229999	  4.509	-0.1949448	0	68	1
II	4230000	4234999	  4.554	-0.1493285	0	68	1
II	4235000	4239999	  4.557	-0.1462770	0	68	1
II	4240000	4244999	  4.395	-0.3086312	0	68	1
II	4245000	4249999	  4.166	-0.5372729	0	68	1
II	4250000	4254999	  4.182	-0.5213306	0	68	1
II	4255000	4259999	  4.332	-0.3717233	0	68	1
II	4260000	4264999	  4.427	-0.2763402	0	68	1
II	4265000	4269999	  4.477	-0.2263244	0	68	1
II	4270000	4274999	  4.532	-0.1717950	0	68	1
II	4275000	4279999	  4.684	-0.0200619	0	68	1
II	4280000	4284999	  4.962	 0.2578708	0	68	1
II	4285000	4289999	  5.076	 0.3727274	1	68.5	0
