chr	start	end	BS	BS.norm	boundary	TADid	TAD
II	4531200	4531399	   NA	   NA	0	1276	1
II	4531400	4531599	   NA	   NA	0	1276	1
II	4531600	4531799	   NA	   NA	0	1276	1
II	4531800	4531999	   NA	   NA	0	1276	1
II	4532000	4532199	   NA	   NA	0	1276	1
II	4532200	4532399	   NA	   NA	0	1276	1
II	4532400	4532599	25.68	23.39	1	1276.5	0
II	4532600	4532799	8.382	6.093	0	1277	1
II	4532800	4532999	2.209	-0.08031	0	1277	1
II	4533000	4533199	1.311	-0.9786	0	1277	1
II	4533200	4533399	1.441	-0.8482	0	1277	1
II	4533400	4533599	1.527	-0.7626	0	1277	1
II	4533600	4533799	1.686	-0.6039	0	1277	1
II	4533800	4533999	1.338	-0.9515	0	1277	1
II	4534000	4534199	 1.17	-1.12	0	1277	1
II	4534200	4534399	1.206	-1.083	0	1277	1
II	4534400	4534599	1.159	-1.131	0	1277	1
II	4534600	4534799	1.166	-1.123	0	1277	1
II	4534800	4534999	1.284	-1.006	0	1277	1
II	4535000	4535199	1.213	-1.077	0	1277	1
II	4535200	4535399	1.255	-1.035	0	1277	1
II	4535400	4535599	1.316	-0.9741	0	1277	1
II	4535600	4535799	1.344	-0.9457	0	1277	1
II	4535800	4535999	1.242	-1.048	0	1277	1
II	4536000	4536199	1.251	-1.039	0	1277	1
II	4536200	4536399	1.267	-1.023	0	1277	1
II	4536400	4536599	1.234	-1.055	0	1277	1
II	4536600	4536799	1.121	-1.168	0	1277	1
II	4536800	4536999	1.104	-1.185	0	1277	1
II	4537000	4537199	1.014	-1.276	0	1277	1
II	4537200	4537399	0.9311	-1.359	0	1277	1
II	4537400	4537599	0.8274	-1.462	0	1277	1
II	4537600	4537799	0.7278	-1.562	0	1277	1
II	4537800	4537999	  2.8	0.5108	1	1277.5	0
II	4538000	4538199	2.087	-0.2023	0	1278	1
II	4538200	4538399	1.825	-0.465	0	1278	1
II	4538400	4538599	 1.87	-0.4196	0	1278	1
II	4538600	4538799	1.846	-0.4437	0	1278	1
II	4538800	4538999	1.548	-0.7421	0	1278	1
II	4539000	4539199	6.438	4.148	0	1278	1
II	4539200	4539399	16.34	14.05	1	1278.5	0
II	4539400	4539599	12.26	 9.97	0	1279	0
II	4539600	4539799	12.61	10.32	0	1279	0
II	4539800	4539999	 15.5	13.21	1	1279.5	0
III	24600	24799	   NA	   NA	0	0	0
III	24800	24999	   NA	   NA	0	0	0
III	25000	25199	   NA	   NA	0	0	0
III	25200	25399	   NA	   NA	0	0	0
III	25400	25599	   NA	   NA	0	0	0
III	25600	25799	   NA	   NA	0	0	0
III	25800	25999	   NA	   NA	0	0	0
III	26000	26199	   NA	   NA	0	0	0
III	26200	26399	   NA	   NA	0	0	0
III	26400	26599	   NA	   NA	0	0	0
III	26600	26799	   NA	   NA	0	0	0
III	26800	26999	   NA	   NA	0	0	0
III	27000	27199	   NA	   NA	0	0	0
III	27200	27399	   NA	   NA	0	0	0
III	27400	27599	   NA	   NA	0	0	0
III	27600	27799	   NA	   NA	0	0	0
III	27800	27999	   NA	   NA	0	0	0
III	28000	28199	   NA	   NA	0	0	0
III	28200	28399	   NA	   NA	0	0	0
III	28400	28599	  5.9	 3.52	0	0	0
III	28600	28799	8.188	5.807	0	0	0
III	28800	28999	9.571	7.191	0	0	0
III	29000	29199	10.58	8.196	0	0	0
III	29200	29399	11.57	9.186	1	0.5	0
III	29400	29599	10.49	8.107	0	1	0
III	29600	29799	10.27	 7.89	0	1	0
III	29800	29999	11.28	  8.9	1	1.5	0
III	30000	30199	10.71	8.325	0	2	1
III	30200	30399	10.01	7.632	0	2	1
III	30400	30599	 6.36	 3.98	0	2	1
III	30600	30799	5.566	3.186	0	2	1
III	30800	30999	5.632	3.252	0	2	1
III	31000	31199	 1.04	-1.34	0	2	1
III	31200	31399	1.183	-1.198	0	2	1
III	31400	31599	0.4482	-1.932	0	2	1
III	31600	31799	0.6239	-1.757	0	2	1
III	31800	31999	0.797	-1.583	0	2	1
III	32000	32199	0.9582	-1.422	0	2	1
III	32200	32399	1.048	-1.332	0	2	1
III	32400	32599	0.9875	-1.393	0	2	1
III	32600	32799	1.011	-1.369	0	2	1
III	32800	32999	1.043	-1.337	0	2	1
III	33000	33199	1.079	-1.301	0	2	1
III	33200	33399	1.104	-1.276	0	2	1
III	33400	33599	1.147	-1.233	0	2	1
III	33600	33799	1.278	-1.103	0	2	1
III	33800	33999	1.456	-0.9247	0	2	1
III	34000	34199	 2.21	-0.1702	0	2	1
III	34200	34399	2.289	-0.09172	0	2	1
III	34400	34599	2.083	-0.2976	0	2	1
III	34600	34799	2.135	-0.2459	0	2	1
III	34800	34999	2.275	-0.1056	0	2	1
III	35000	35199	2.315	-0.06542	0	2	1
III	35200	35399	2.335	-0.04553	0	2	1
III	35400	35599	2.401	0.02049	1	2.5	0
III	35600	35799	1.975	-0.4054	0	3	1
III	35800	35999	2.106	-0.2744	0	3	1
III	36000	36199	2.075	-0.3055	0	3	1
III	36200	36399	2.252	-0.1286	0	3	1
III	36400	36599	 2.14	-0.2407	0	3	1
III	36600	36799	 2.24	-0.1408	0	3	1
III	36800	36999	1.979	-0.4018	0	3	1
III	37000	37199	2.041	-0.3394	0	3	1
III	37200	37399	2.219	-0.1619	0	3	1
III	37400	37599	2.239	-0.1417	0	3	1
III	37600	37799	2.131	-0.2496	0	3	1
III	37800	37999	2.354	-0.026	0	3	1
III	38000	38199	2.448	0.06742	1	3.5	0
III	38200	38399	2.292	-0.08842	0	4	1
III	38400	38599	2.256	-0.1242	0	4	1
III	38600	38799	2.127	-0.2537	0	4	1
III	38800	38999	2.058	-0.3228	0	4	1
III	39000	39199	1.949	-0.4319	0	4	1
III	39200	39399	2.051	-0.3298	0	4	1
III	39400	39599	2.037	-0.3432	0	4	1
III	39600	39799	 1.98	-0.4002	0	4	1
III	39800	39999	1.743	-0.6378	0	4	1
III	40000	40199	1.566	-0.814	0	4	1
III	40200	40399	1.379	-1.001	0	4	1
III	40400	40599	1.243	-1.138	0	4	1
III	40600	40799	1.264	-1.116	0	4	1
III	40800	40999	1.547	-0.8336	0	4	1
III	41000	41199	1.767	-0.6136	0	4	1
III	41200	41399	2.086	-0.2943	0	4	1
III	41400	41599	 3.44	 1.06	0	4	1
III	41600	41799	3.759	1.379	1	4.5	0
III	41800	41999	3.535	1.154	0	5	0
III	42000	42199	3.729	1.348	0	5	0
III	42200	42399	4.023	1.643	1	5.5	0
III	42400	42599	 3.92	1.539	0	6	1
III	42600	42799	3.906	1.526	0	6	1
III	42800	42999	3.731	 1.35	0	6	1
III	43000	43199	3.723	1.343	0	6	1
III	43200	43399	3.648	1.268	0	6	1
III	43400	43599	3.394	1.013	0	6	1
III	43600	43799	3.088	0.7074	0	6	1
III	43800	43999	2.554	0.1735	0	6	1
III	44000	44199	1.561	-0.8196	0	6	1
III	44200	44399	1.178	-1.203	0	6	1
III	44400	44599	1.114	-1.266	0	6	1
III	44600	44799	1.143	-1.237	0	6	1
III	44800	44999	1.181	 -1.2	0	6	1
III	45000	45199	1.305	-1.076	0	6	1
III	45200	45399	1.377	-1.004	0	6	1
III	45400	45599	1.519	-0.8611	0	6	1
III	45600	45799	1.577	-0.8039	0	6	1
III	45800	45999	1.553	-0.827	0	6	1
III	46000	46199	1.579	-0.8017	0	6	1
III	46200	46399	  1.6	-0.7808	0	6	1
III	46400	46599	1.566	-0.8145	0	6	1
III	46600	46799	1.528	-0.8522	0	6	1
III	46800	46999	 1.54	-0.8403	0	6	1
III	47000	47199	1.428	-0.9525	0	6	1
III	47200	47399	 1.29	-1.09	0	6	1
III	47400	47599	1.217	-1.163	0	6	1
III	47600	47799	1.188	-1.193	0	6	1
III	47800	47999	1.147	-1.233	0	6	1
III	48000	48199	1.433	-0.9476	0	6	1
III	48200	48399	1.901	-0.4794	0	6	1
III	48400	48599	2.303	-0.07794	0	6	1
III	48600	48799	2.864	0.4839	0	6	1
III	48800	48999	3.067	0.6865	0	6	1
III	49000	49199	3.472	1.092	0	6	1
III	49200	49399	3.583	1.202	0	6	1
III	49400	49599	3.593	1.213	0	6	1
III	49600	49799	3.693	1.312	1	6.5	0
III	49800	49999	3.403	1.023	0	7	1
III	50000	50199	3.063	0.6827	0	7	1
III	50200	50399	2.961	0.5809	0	7	1
III	50400	50599	2.861	0.4805	0	7	1
III	50600	50799	2.666	0.2855	0	7	1
III	50800	50999	2.234	-0.1465	0	7	1
III	51000	51199	1.818	-0.5626	0	7	1
III	51200	51399	1.643	-0.738	0	7	1
III	51400	51599	1.584	-0.7963	0	7	1
III	51600	51799	1.436	-0.9449	0	7	1
III	51800	51999	1.398	-0.9829	0	7	1
III	52000	52199	1.347	-1.034	0	7	1
III	52200	52399	1.346	-1.034	0	7	1
III	52400	52599	1.388	-0.9925	0	7	1
III	52600	52799	1.415	-0.9657	0	7	1
III	52800	52999	1.434	-0.9468	0	7	1
III	53000	53199	 1.57	-0.8101	0	7	1
III	53200	53399	1.637	-0.744	0	7	1
III	53400	53599	1.646	-0.7342	0	7	1
III	53600	53799	1.886	-0.4947	0	7	1
III	53800	53999	2.251	-0.1298	0	7	1
III	54000	54199	2.415	0.03433	0	7	1
III	54200	54399	2.562	0.1813	1	7.5	0
III	54400	54599	2.535	0.1542	0	8	0
III	54600	54799	2.456	0.07554	0	8	0
III	54800	54999	2.599	0.219	1	8.5	0
III	55000	55199	 2.47	0.08951	0	9	1
III	55200	55399	2.367	-0.01393	0	9	1
III	55400	55599	2.413	0.03207	0	9	1
III	55600	55799	2.351	-0.02913	0	9	1
III	55800	55999	2.328	-0.05258	0	9	1
III	56000	56199	2.329	-0.05166	0	9	1
III	56200	56399	2.311	-0.06989	0	9	1
III	56400	56599	2.214	-0.1661	0	9	1
III	56600	56799	2.186	-0.1942	0	9	1
III	56800	56999	2.103	-0.2775	0	9	1
III	57000	57199	2.053	-0.3276	0	9	1
III	57200	57399	1.888	-0.4923	0	9	1
III	57400	57599	1.485	-0.8955	0	9	1
III	57600	57799	1.356	-1.024	0	9	1
III	57800	57999	1.329	-1.051	0	9	1
III	58000	58199	1.286	-1.095	0	9	1
III	58200	58399	1.412	-0.9687	0	9	1
III	58400	58599	1.677	-0.7036	0	9	1
III	58600	58799	2.028	-0.3525	0	9	1
III	58800	58999	2.578	0.1971	0	9	1
III	59000	59199	2.742	0.3615	1	9.5	0
III	59200	59399	2.577	0.1964	0	10	0
III	59400	59599	2.564	0.184	0	10	0
III	59600	59799	2.552	0.1715	0	10	0
III	59800	59999	2.617	0.2362	0	10	0
III	60000	60199	2.838	0.4572	1	10.5	0
III	60200	60399	2.798	0.4174	0	11	0
III	60400	60599	2.742	0.3619	0	11	0
III	60600	60799	2.845	0.465	0	11	0
III	60800	60999	2.929	0.5489	1	11.5	0
III	61000	61199	2.857	0.4762	0	12	0
III	61200	61399	2.717	0.3366	0	12	0
III	61400	61599	2.689	0.3085	0	12	0
III	61600	61799	2.552	0.1719	0	12	0
III	61800	61999	2.508	0.1273	0	12	0
III	62000	62199	2.597	0.217	0	12	0
III	62200	62399	2.508	0.1276	0	12	0
III	62400	62599	2.657	0.2768	0	12	0
III	62600	62799	3.252	0.8713	0	12	0
III	62800	62999	3.277	0.8964	1	12.5	0
III	63000	63199	3.147	0.7666	0	13	0
III	63200	63399	2.824	0.4435	0	13	0
III	63400	63599	3.159	0.779	0	13	0
III	63600	63799	3.055	0.675	0	13	0
III	63800	63999	3.322	0.942	1	13.5	0
III	64000	64199	2.958	0.577	0	14	1
III	64200	64399	3.046	0.6658	0	14	1
III	64400	64599	2.909	0.5282	0	14	1
III	64600	64799	2.649	0.2685	0	14	1
III	64800	64999	 2.45	0.06938	0	14	1
III	65000	65199	2.304	-0.07691	0	14	1
III	65200	65399	2.175	-0.2053	0	14	1
III	65400	65599	1.809	-0.5712	0	14	1
III	65600	65799	1.251	-1.13	0	14	1
III	65800	65999	1.236	-1.145	0	14	1
III	66000	66199	1.034	-1.346	0	14	1
III	66200	66399	1.011	-1.37	0	14	1
III	66400	66599	1.723	-0.658	0	14	1
III	66600	66799	1.777	-0.603	0	14	1
III	66800	66999	4.052	1.671	0	14	1
III	67000	67199	4.295	1.915	1	14.5	0
III	67200	67399	3.816	1.435	0	15	1
III	67400	67599	3.902	1.521	0	15	1
III	67600	67799	3.757	1.377	0	15	1
III	67800	67999	3.592	1.211	0	15	1
III	68000	68199	3.564	1.184	0	15	1
III	68200	68399	 3.46	1.079	0	15	1
III	68400	68599	3.241	0.8605	0	15	1
III	68600	68799	 2.79	0.4092	0	15	1
III	68800	68999	2.521	0.1407	0	15	1
III	69000	69199	2.135	-0.2458	0	15	1
III	69200	69399	1.932	-0.4485	0	15	1
III	69400	69599	2.424	0.04395	0	15	1
III	69600	69799	2.457	0.07618	1	15.5	0
III	69800	69999	2.451	0.07031	0	16	1
III	70000	70199	2.324	-0.05654	0	16	1
III	70200	70399	1.422	-0.9589	0	16	1
III	70400	70599	1.365	-1.016	0	16	1
III	70600	70799	1.485	-0.8956	0	16	1
III	70800	70999	1.712	-0.668	0	16	1
III	71000	71199	2.003	-0.3771	0	16	1
III	71200	71399	2.256	-0.1247	0	16	1
III	71400	71599	2.413	0.03252	1	16.5	0
III	71600	71799	2.273	-0.1078	0	17	1
III	71800	71999	2.242	-0.1382	0	17	1
III	72000	72199	2.193	-0.1877	0	17	1
III	72200	72399	 2.04	-0.3409	0	17	1
III	72400	72599	2.544	0.1632	0	17	1
III	72600	72799	2.653	0.2726	1	17.5	0
III	72800	72999	2.636	0.2552	0	18	1
III	73000	73199	2.569	0.1886	0	18	1
III	73200	73399	2.156	-0.2246	0	18	1
III	73400	73599	2.088	-0.2923	0	18	1
III	73600	73799	1.758	-0.6228	0	18	1
III	73800	73999	1.689	-0.6911	0	18	1
III	74000	74199	1.639	-0.7419	0	18	1
III	74200	74399	1.653	-0.727	0	18	1
III	74400	74599	1.602	-0.7785	0	18	1
III	74600	74799	 1.54	-0.8403	0	18	1
III	74800	74999	1.511	-0.8692	0	18	1
III	75000	75199	1.924	-0.4566	0	18	1
III	75200	75399	1.905	-0.4758	0	18	1
III	75400	75599	2.971	0.5901	0	18	1
III	75600	75799	3.361	0.9806	0	18	1
III	75800	75999	3.553	1.172	1	18.5	0
III	76000	76199	3.364	0.9836	0	19	0
III	76200	76399	3.489	1.109	0	19	0
III	76400	76599	3.671	 1.29	0	19	0
III	76600	76799	3.685	1.305	0	19	0
III	76800	76999	3.703	1.323	1	19.5	0
III	77000	77199	3.672	1.292	0	20	0
III	77200	77399	3.651	1.271	0	20	0
III	77400	77599	3.339	0.9586	0	20	0
III	77600	77799	2.995	0.6143	0	20	0
III	77800	77999	2.887	0.507	0	20	0
III	78000	78199	3.017	0.6365	1	20.5	0
III	78200	78399	 1.98	-0.4008	0	21	1
III	78400	78599	 1.21	-1.171	0	21	1
III	78600	78799	1.314	-1.067	0	21	1
III	78800	78999	1.456	-0.9243	0	21	1
III	79000	79199	 1.15	-1.23	0	21	1
III	79200	79399	1.314	-1.066	0	21	1
III	79400	79599	1.609	-0.7719	0	21	1
III	79600	79799	1.808	-0.5725	0	21	1
III	79800	79999	1.881	-0.4992	0	21	1
III	80000	80199	2.183	-0.1979	0	21	1
III	80200	80399	 2.24	-0.14	0	21	1
III	80400	80599	2.209	-0.1716	0	21	1
III	80600	80799	 2.18	-0.2006	0	21	1
III	80800	80999	2.102	-0.2785	0	21	1
III	81000	81199	2.058	-0.3229	0	21	1
III	81200	81399	1.896	-0.4841	0	21	1
III	81400	81599	1.932	-0.4484	0	21	1
III	81600	81799	 1.69	-0.6906	0	21	1
III	81800	81999	2.129	-0.2516	0	21	1
III	82000	82199	1.775	-0.6054	0	21	1
III	82200	82399	1.905	-0.475	0	21	1
III	82400	82599	1.863	-0.5175	0	21	1
III	82600	82799	1.849	-0.5317	0	21	1
III	82800	82999	1.845	-0.5357	0	21	1
III	83000	83199	1.672	-0.7085	0	21	1
III	83200	83399	1.601	-0.7795	0	21	1
III	83400	83599	1.615	-0.7657	0	21	1
III	83600	83799	1.616	-0.7645	0	21	1
III	83800	83999	1.542	-0.8386	0	21	1
III	84000	84199	1.648	-0.7323	0	21	1
III	84200	84399	1.973	-0.4078	0	21	1
III	84400	84599	1.922	-0.4583	0	21	1
III	84600	84799	2.021	-0.3597	0	21	1
III	84800	84999	2.031	-0.35	0	21	1
III	85000	85199	2.036	-0.3444	0	21	1
III	85200	85399	2.119	-0.2615	0	21	1
III	85400	85599	2.018	-0.3628	0	21	1
III	85600	85799	2.003	-0.3774	0	21	1
III	85800	85999	1.859	-0.5212	0	21	1
III	86000	86199	1.833	-0.5471	0	21	1
III	86200	86399	1.987	-0.3939	0	21	1
III	86400	86599	2.075	-0.3056	0	21	1
III	86600	86799	2.186	-0.1945	0	21	1
III	86800	86999	2.167	-0.2138	0	21	1
III	87000	87199	2.254	-0.1261	0	21	1
III	87200	87399	2.371	-0.009609	0	21	1
III	87400	87599	2.359	-0.02185	0	21	1
III	87600	87799	2.293	-0.08735	0	21	1
III	87800	87999	2.331	-0.04912	0	21	1
III	88000	88199	2.496	0.116	1	21.5	0
III	88200	88399	2.373	-0.007409	0	22	1
III	88400	88599	2.314	-0.06631	0	22	1
III	88600	88799	2.323	-0.05758	0	22	1
III	88800	88999	2.189	-0.1914	0	22	1
III	89000	89199	2.002	-0.3789	0	22	1
III	89200	89399	1.723	-0.6578	0	22	1
III	89400	89599	1.708	-0.6722	0	22	1
III	89600	89799	1.524	-0.8569	0	22	1
III	89800	89999	1.608	-0.7721	0	22	1
III	90000	90199	 1.88	 -0.5	0	22	1
III	90200	90399	2.015	-0.3654	0	22	1
III	90400	90599	2.151	-0.2299	0	22	1
III	90600	90799	2.334	-0.04684	0	22	1
III	90800	90999	2.463	0.08238	0	22	1
III	91000	91199	2.608	0.2276	0	22	1
III	91200	91399	2.601	0.2202	0	22	1
III	91400	91599	2.639	0.2586	1	22.5	0
III	91600	91799	2.586	0.2054	0	23	1
III	91800	91999	 2.46	0.07939	0	23	1
III	92000	92199	2.166	-0.2148	0	23	1
III	92200	92399	1.983	-0.3978	0	23	1
III	92400	92599	1.876	-0.505	0	23	1
III	92600	92799	 1.82	-0.5603	0	23	1
III	92800	92999	1.923	-0.4573	0	23	1
III	93000	93199	2.019	-0.3612	0	23	1
III	93200	93399	2.127	-0.2531	0	23	1
III	93400	93599	2.139	-0.2418	0	23	1
III	93600	93799	2.115	-0.2653	0	23	1
III	93800	93999	 2.11	-0.2703	0	23	1
III	94000	94199	2.088	-0.2922	0	23	1
III	94200	94399	2.292	-0.08803	0	23	1
III	94400	94599	2.276	-0.1048	0	23	1
III	94600	94799	 2.49	0.1094	0	23	1
III	94800	94999	2.689	0.3082	1	23.5	0
III	95000	95199	2.194	-0.187	0	24	1
III	95200	95399	2.233	-0.1478	0	24	1
III	95400	95599	2.133	-0.2476	0	24	1
III	95600	95799	1.883	-0.4975	0	24	1
III	95800	95999	1.836	-0.5447	0	24	1
III	96000	96199	1.807	-0.5731	0	24	1
III	96200	96399	1.935	-0.4452	0	24	1
III	96400	96599	1.857	-0.5238	0	24	1
III	96600	96799	1.823	-0.558	0	24	1
III	96800	96999	1.787	-0.5934	0	24	1
III	97000	97199	1.758	-0.622	0	24	1
III	97200	97399	1.431	-0.9498	0	24	1
III	97400	97599	1.408	-0.9727	0	24	1
III	97600	97799	1.491	-0.8893	0	24	1
III	97800	97999	1.879	-0.5011	0	24	1
III	98000	98199	2.191	-0.1892	0	24	1
III	98200	98399	2.757	0.3762	0	24	1
III	98400	98599	2.805	0.4245	1	24.5	0
III	98600	98799	2.761	 0.38	0	25	0
III	98800	98999	2.698	0.3174	0	25	0
III	99000	99199	2.746	0.3656	0	25	0
III	99200	99399	2.759	0.3783	0	25	0
III	99400	99599	2.777	0.396	1	25.5	0
III	99600	99799	2.759	0.3788	0	26	1
III	99800	99999	2.691	0.3107	0	26	1
III	100000	100199	 2.62	0.2395	0	26	1
III	100200	100399	2.054	-0.327	0	26	1
III	100400	100599	2.022	-0.3585	0	26	1
III	100600	100799	1.806	-0.5743	0	26	1
III	100800	100999	1.865	-0.5153	0	26	1
III	101000	101199	1.981	-0.3998	0	26	1
III	101200	101399	2.047	-0.3332	0	26	1
III	101400	101599	2.109	-0.2715	0	26	1
III	101600	101799	2.228	-0.1525	0	26	1
III	101800	101999	 2.27	-0.1109	0	26	1
III	102000	102199	2.404	0.02345	0	26	1
III	102200	102399	2.384	0.003289	0	26	1
III	102400	102599	2.433	0.05242	0	26	1
III	102600	102799	2.451	0.07062	1	26.5	0
III	102800	102999	2.279	-0.1014	0	27	1
III	103000	103199	2.118	-0.2627	0	27	1
III	103200	103399	1.887	-0.4937	0	27	1
III	103400	103599	1.759	-0.6212	0	27	1
III	103600	103799	1.642	-0.7386	0	27	1
III	103800	103999	1.591	-0.7891	0	27	1
III	104000	104199	1.595	-0.7854	0	27	1
III	104200	104399	  1.6	-0.7806	0	27	1
III	104400	104599	1.585	-0.795	0	27	1
III	104600	104799	1.613	-0.768	0	27	1
III	104800	104999	1.584	-0.796	0	27	1
III	105000	105199	1.643	-0.7376	0	27	1
III	105200	105399	1.678	-0.7027	0	27	1
III	105400	105599	1.776	-0.6045	0	27	1
III	105600	105799	1.888	-0.492	0	27	1
III	105800	105999	2.042	-0.3384	0	27	1
III	106000	106199	2.316	-0.06486	0	27	1
III	106200	106399	2.528	0.1479	0	27	1
III	106400	106599	2.657	0.2767	0	27	1
III	106600	106799	2.694	0.3131	1	27.5	0
III	106800	106999	2.675	0.2949	0	28	0
III	107000	107199	2.682	0.3015	0	28	0
III	107200	107399	2.655	0.2749	0	28	0
III	107400	107599	2.938	0.5572	0	28	0
III	107600	107799	3.048	0.6671	1	28.5	0
III	107800	107999	2.904	0.5233	0	29	1
III	108000	108199	2.732	0.3519	0	29	1
III	108200	108399	2.595	0.2149	0	29	1
III	108400	108599	2.647	0.2664	0	29	1
III	108600	108799	 2.58	0.1999	0	29	1
III	108800	108999	2.397	0.01676	0	29	1
III	109000	109199	2.228	-0.1525	0	29	1
III	109200	109399	 1.62	-0.7606	0	29	1
III	109400	109599	1.507	-0.874	0	29	1
III	109600	109799	1.644	-0.737	0	29	1
III	109800	109999	 1.47	-0.9102	0	29	1
III	110000	110199	 1.51	-0.8709	0	29	1
III	110200	110399	1.637	-0.7432	0	29	1
III	110400	110599	1.865	-0.5154	0	29	1
III	110600	110799	2.038	-0.342	0	29	1
III	110800	110999	2.118	-0.2626	0	29	1
III	111000	111199	2.087	-0.2933	0	29	1
III	111200	111399	2.021	-0.3591	0	29	1
III	111400	111599	1.907	-0.4733	0	29	1
III	111600	111799	1.744	-0.6364	0	29	1
III	111800	111999	1.754	-0.627	0	29	1
III	112000	112199	1.649	-0.7311	0	29	1
III	112200	112399	1.516	-0.8642	0	29	1
III	112400	112599	1.397	-0.9837	0	29	1
III	112600	112799	1.377	-1.004	0	29	1
III	112800	112999	1.394	-0.9866	0	29	1
III	113000	113199	1.385	-0.996	0	29	1
III	113200	113399	1.882	-0.4982	0	29	1
III	113400	113599	 1.76	-0.6209	0	29	1
III	113600	113799	2.048	-0.332	0	29	1
III	113800	113999	 2.24	-0.1407	0	29	1
III	114000	114199	2.352	-0.02873	0	29	1
III	114200	114399	2.398	0.01771	1	29.5	0
III	114400	114599	2.384	0.003842	0	30	1
III	114600	114799	2.348	-0.03257	0	30	1
III	114800	114999	1.991	-0.3895	0	30	1
III	115000	115199	1.921	-0.4595	0	30	1
III	115200	115399	1.587	-0.7936	0	30	1
III	115400	115599	1.431	-0.9495	0	30	1
III	115600	115799	1.237	-1.143	0	30	1
III	115800	115999	 1.26	-1.121	0	30	1
III	116000	116199	 1.26	-1.12	0	30	1
III	116200	116399	1.351	-1.029	0	30	1
III	116400	116599	1.314	-1.066	0	30	1
III	116600	116799	1.594	-0.7868	0	30	1
III	116800	116999	1.609	-0.7716	0	30	1
III	117000	117199	1.637	-0.7432	0	30	1
III	117200	117399	1.649	-0.7318	0	30	1
III	117400	117599	1.673	-0.7076	0	30	1
III	117600	117799	1.733	-0.6477	0	30	1
III	117800	117999	1.973	-0.4078	0	30	1
III	118000	118199	1.852	-0.5285	0	30	1
III	118200	118399	1.738	-0.6422	0	30	1
III	118400	118599	2.272	-0.1088	0	30	1
III	118600	118799	2.219	-0.1614	0	30	1
III	118800	118999	2.492	0.1111	0	30	1
III	119000	119199	2.703	0.3225	0	30	1
III	119200	119399	2.885	0.5046	0	30	1
III	119400	119599	3.231	0.8509	0	30	1
III	119600	119799	3.518	1.137	0	30	1
III	119800	119999	3.541	1.161	0	30	1
III	120000	120199	 3.56	 1.18	1	30.5	0
III	120200	120399	3.338	0.9579	0	31	1
III	120400	120599	3.316	0.9351	0	31	1
III	120600	120799	2.891	0.5109	0	31	1
III	120800	120999	2.673	0.2927	0	31	1
III	121000	121199	  1.8	-0.5807	0	31	1
III	121200	121399	 1.47	-0.9107	0	31	1
III	121400	121599	1.304	-1.077	0	31	1
III	121600	121799	1.025	-1.355	0	31	1
III	121800	121999	1.066	-1.315	0	31	1
III	122000	122199	1.383	-0.9975	0	31	1
III	122200	122399	1.569	-0.8118	0	31	1
III	122400	122599	1.866	-0.5141	0	31	1
III	122600	122799	2.188	-0.1923	0	31	1
III	122800	122999	2.433	0.05229	0	31	1
III	123000	123199	2.582	0.2016	0	31	1
III	123200	123399	2.644	0.2638	0	31	1
III	123400	123599	2.639	0.2588	0	31	1
III	123600	123799	 2.66	0.2791	1	31.5	0
III	123800	123999	2.646	0.2658	0	32	1
III	124000	124199	2.546	0.166	0	32	1
III	124200	124399	2.353	-0.02771	0	32	1
III	124400	124599	1.934	-0.4462	0	32	1
III	124600	124799	 1.78	-0.6007	0	32	1
III	124800	124999	  1.1	-1.28	0	32	1
III	125000	125199	1.061	-1.32	0	32	1
III	125200	125399	1.097	-1.284	0	32	1
III	125400	125599	1.238	-1.143	0	32	1
III	125600	125799	1.369	-1.011	0	32	1
III	125800	125999	1.612	-0.7688	0	32	1
III	126000	126199	1.907	-0.4736	0	32	1
III	126200	126399	2.288	-0.09241	0	32	1
III	126400	126599	2.413	0.0324	0	32	1
III	126600	126799	2.495	0.1149	0	32	1
III	126800	126999	2.584	0.2032	0	32	1
III	127000	127199	2.594	0.2133	1	32.5	0
III	127200	127399	2.568	0.1877	0	33	1
III	127400	127599	2.148	-0.232	0	33	1
III	127600	127799	2.169	-0.2111	0	33	1
III	127800	127999	1.938	-0.4429	0	33	1
III	128000	128199	1.732	-0.6483	0	33	1
III	128200	128399	1.672	-0.7086	0	33	1
III	128400	128599	1.311	-1.069	0	33	1
III	128600	128799	 1.23	-1.15	0	33	1
III	128800	128999	1.241	-1.139	0	33	1
III	129000	129199	1.584	-0.7969	0	33	1
III	129200	129399	1.985	-0.3956	0	33	1
III	129400	129599	2.156	-0.2248	0	33	1
III	129600	129799	2.248	-0.1326	0	33	1
III	129800	129999	2.286	-0.09402	0	33	1
III	130000	130199	2.278	-0.1023	0	33	1
III	130200	130399	2.393	0.01219	0	33	1
III	130400	130599	2.349	-0.03156	0	33	1
III	130600	130799	2.486	0.1051	0	33	1
III	130800	130999	2.575	0.1945	0	33	1
III	131000	131199	2.569	0.1884	0	33	1
III	131200	131399	 2.61	0.2296	1	33.5	0
III	131400	131599	2.397	0.01629	0	34	1
III	131600	131799	2.147	-0.2331	0	34	1
III	131800	131999	1.856	-0.5246	0	34	1
III	132000	132199	1.616	-0.7645	0	34	1
III	132200	132399	1.692	-0.6888	0	34	1
III	132400	132599	1.935	-0.4457	0	34	1
III	132600	132799	2.039	-0.3416	0	34	1
III	132800	132999	2.097	-0.2835	0	34	1
III	133000	133199	2.107	-0.273	0	34	1
